_id,measure_id,measure_name,interval_type,value_type,measure_value,year_to_date_variance,budget_variance,decimal_accuracy,desired_direction,category,data_source_notes,city_perspective_note,year,period_number_in_year,target,note
6938,3.02,Crime Number of Murders ,m,n,5,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2014,2,NA,NA
6939,3.02,Crime Number of Murders ,m,n,8,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2014,3,NA,NA
6940,3.02,Crime Number of Murders ,m,n,2,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2014,4,NA,NA
6941,3.02,Crime Number of Murders ,m,n,2,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2014,5,NA,NA
6942,3.02,Crime Number of Murders ,m,n,1,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2014,6,NA,NA
6943,3.02,Crime Number of Murders ,m,n,3,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2014,7,NA,NA
6944,3.02,Crime Number of Murders ,m,n,4,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2014,8,NA,NA
6945,3.02,Crime Number of Murders ,m,n,12,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2014,9,NA,NA
6946,3.02,Crime Number of Murders ,m,n,7,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2014,10,NA,NA
6947,3.02,Crime Number of Murders ,m,n,5,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2014,11,NA,NA
6948,3.02,Crime Number of Murders ,m,n,4,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2014,12,NA,NA
6949,3.02,Crime Number of Murders ,m,n,5,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2015,1,NA,NA
6950,3.02,Crime Number of Murders ,m,n,3,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2015,2,NA,NA
6951,3.02,Crime Number of Murders ,m,n,4,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2015,3,NA,NA
6952,3.02,Crime Number of Murders ,m,n,3,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2015,4,NA,NA
6953,3.02,Crime Number of Murders ,m,n,5,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2015,5,NA,NA
6954,3.02,Crime Number of Murders ,m,n,6,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2015,6,NA,NA
6955,3.02,Crime Number of Murders ,m,n,3,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2015,7,NA,NA
6956,3.02,Crime Number of Murders ,m,n,7,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2015,8,NA,NA
6957,3.02,Crime Number of Murders ,m,n,3,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2015,9,NA,NA
6958,3.02,Crime Number of Murders ,m,n,4,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2015,10,NA,NA
6959,3.02,Crime Number of Murders ,m,n,6,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2015,11,NA,NA
6960,3.02,Crime Number of Murders ,m,n,8,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2015,12,NA,NA
6961,3.02,Crime Number of Murders ,m,n,10,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2016,1,NA,NA
6962,3.02,Crime Number of Murders ,m,n,11,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2016,2,NA,NA
6963,3.02,Crime Number of Murders ,m,n,4,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2016,3,NA,NA
6964,3.02,Crime Number of Murders ,m,n,9,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2016,4,NA,NA
6965,3.02,Crime Number of Murders ,m,n,3,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2016,5,NA,NA
6966,3.02,Crime Number of Murders ,m,n,2,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2016,6,NA,NA
6967,3.02,Crime Number of Murders ,m,n,7,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2016,7,NA,NA
6968,3.02,Crime Number of Murders ,m,n,7,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2016,8,NA,NA
6969,3.02,Crime Number of Murders ,m,n,5,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2016,9,NA,NA
6970,3.02,Crime Number of Murders ,m,n,4,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2016,10,NA,NA
6971,3.02,Crime Number of Murders ,m,n,4,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2016,11,NA,NA
6972,3.02,Crime Number of Murders ,m,n,8,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2016,12,NA,NA
6973,3.02,Crime Number of Murders ,m,n,5,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2017,1,NA,NA
6974,3.02,Crime Number of Murders ,m,n,6,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2017,2,NA,NA
6975,3.02,Crime Number of Murders ,m,n,4,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2017,3,NA,NA
6976,3.02,Crime Number of Murders ,m,n,3,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2017,4,NA,NA
6977,3.02,Crime Number of Murders ,m,n,2,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2017,5,NA,NA
6978,3.02,Crime Number of Murders ,m,n,3,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2017,6,NA,NA
6979,3.02,Crime Number of Murders ,m,n,7,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2017,7,NA,NA
6980,3.02,Crime Number of Murders ,m,n,5,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2017,8,NA,NA
6981,3.02,Crime Number of Murders ,m,n,8,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2017,9,NA,NA
6982,3.02,Crime Number of Murders ,m,n,10,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2017,10,NA,NA
6983,3.02,Crime Number of Murders ,m,n,4,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2017,11,NA,NA
6984,3.02,Crime Number of Murders ,m,n,8,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2017,12,NA,NA
6985,3.02,Crime Number of Murders ,m,n,5,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2018,1,NA,NA
6986,3.02,Crime Number of Murders ,m,n,3,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2018,2,NA,NA
6987,3.02,Crime Number of Murders ,m,n,6,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2018,3,NA,NA
6988,3.02,Crime Number of Murders ,m,n,14,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2018,4,NA,NA
6989,3.02,Crime Number of Murders ,m,n,10,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2018,5,NA,NA
6990,3.02,Crime Number of Murders ,m,n,13,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2018,6,NA,NA
6991,3.02,Crime Number of Murders ,m,n,9,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2018,7,NA,NA
6992,3.02,Crime Number of Murders ,m,n,12,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2018,8,NA,NA
6993,3.02,Crime Number of Murders ,m,n,10,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2018,9,NA,NA
6994,3.02,Crime Number of Murders ,m,n,7,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2018,10,NA,NA
6995,3.02,Crime Number of Murders ,m,n,3,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2018,11,NA,NA
6996,3.02,Crime Number of Murders ,m,n,5,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2018,12,NA,NA
6997,3.02,Crime Number of Murders ,m,n,5,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2019,1,NA,NA
6998,3.02,Crime Number of Murders ,m,n,5,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2019,2,NA,NA
6999,3.02,Crime Number of Murders ,m,n,6,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2019,3,NA,NA
7000,3.02,Crime Number of Murders ,m,n,6,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2019,4,NA,NA
7001,3.02,Crime Number of Murders ,m,n,4,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2019,5,NA,NA
7002,3.02,Crime Number of Murders ,m,n,7,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2019,6,NA,NA
7003,3.02,Crime Number of Murders ,m,n,2,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2019,7,NA,NA
7004,3.02,Crime Number of Murders ,m,n,7,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2019,8,NA,NA
7005,3.02,Crime Number of Murders ,m,n,9,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2019,9,NA,NA
7006,3.02,Crime Number of Murders ,m,n,9,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2019,10,NA,NA
7007,3.02,Crime Number of Murders ,m,n,5,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2019,11,NA,NA
7008,3.02,Crime Number of Murders ,m,n,14,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2019,12,NA,NA
7009,3.02,Crime Number of Murders ,m,n,8,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2020,1,NA,NA
7010,3.02,Crime Number of Murders ,m,n,4,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2020,2,NA,NA
7011,3.02,Crime Number of Murders ,m,n,5,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2020,3,NA,NA
7012,3.02,Crime Number of Murders ,m,n,7,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2020,4,NA,NA
7013,3.02,Crime Number of Murders ,m,n,7,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2020,5,NA,NA
7014,3.02,Crime Number of Murders ,m,n,3,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2020,6,NA,NA
7015,3.02,Crime Number of Murders ,m,n,4,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2020,7,NA,NA
7016,3.02,Crime Number of Murders ,m,n,8,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2020,8,NA,NA
7017,3.02,Crime Number of Murders ,m,n,11,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2020,9,NA,NA
7018,3.02,Crime Number of Murders ,m,n,4,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2020,10,NA,NA
7019,3.02,Crime Number of Murders ,m,n,4,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2020,11,NA,NA
7020,3.02,Crime Number of Murders ,m,n,6,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2020,12,NA,NA
7021,3.02,Crime Number of Murders ,m,n,6,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2021,1,NA,NA
7022,3.02,Crime Number of Murders ,m,n,8,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2021,2,NA,NA
7023,3.02,Crime Number of Murders ,m,n,3,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2021,3,NA,NA
7024,3.02,Crime Number of Murders ,m,n,6,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2021,4,NA,NA
7025,3.02,Crime Number of Murders ,m,n,3,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2021,5,NA,NA
7026,3.02,Crime Number of Murders ,m,n,7,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2021,6,NA,NA
7027,3.02,Crime Number of Murders ,m,n,13,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2021,7,NA,NA
7028,3.02,Crime Number of Murders ,m,n,8,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2021,8,NA,NA
7029,3.02,Crime Number of Murders ,m,n,10,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2021,9,NA,NA
7030,3.02,Crime Number of Murders ,m,n,11,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2021,10,NA,NA
7031,3.02,Crime Number of Murders ,m,n,4,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2021,11,NA,NA
7032,3.02,Crime Number of Murders ,m,n,6,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2021,12,NA,NA
7033,3.02,Crime Number of Murders ,m,n,10,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2022,1,NA,NA
7034,3.02,Crime Number of Murders ,m,n,5,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2022,2,NA,NA
7035,3.02,Crime Number of Murders ,m,n,3,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2022,3,NA,NA
7036,3.02,Crime Number of Murders ,m,n,6,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2022,4,NA,NA
7037,3.02,Crime Number of Murders ,m,n,3,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2022,5,NA,NA
7038,3.02,Crime Number of Murders ,m,n,7,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2022,6,NA,NA
7039,3.02,Crime Number of Murders ,m,n,6,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2022,7,NA,NA
7040,3.02,Crime Number of Murders ,m,n,5,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2022,8,NA,NA
7041,3.02,Crime Number of Murders ,m,n,7,0.02,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2022,9,NA,NA
7042,3.03,Crime Number of Sexual Assaults ,m,n,164,0.01,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2009,1,NA,NA
7043,3.03,Crime Number of Sexual Assaults ,m,n,119,0.01,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2009,2,NA,NA
7044,3.03,Crime Number of Sexual Assaults ,m,n,145,0.01,NA,NA,Down,Crime,"Source: Toronto Police Services, http://data.torontopolice.on.ca/pages/major-crime-indicators",,2009,3,NA,NA
